round,tick,player_id,attacker_id,blind_duration,player_x_pos,player_y_pos,player_z_pos,match_number
12,69267,65283,65288,3.155026197433472,1442.02,350.16,128.03,3
12,70179,65288,65283,1.029037594795227,1226.12,270.81,139.32,3
12,72253,65284,65284,2.0878491401672363,1839.93,1496.09,160.03,3
14,81381,65287,65280,5.225683212280273,944.9,1868.57,144.03,3
15,89193,65283,65283,0.8417516946792603,550.66,2771.9,161.53,3
15,89193,65285,65283,4.207552909851074,1832.37,2791.4,124.03,3
15,90562,65284,65284,1.1487010717391968,1441.9,2963.8,128.03,3
16,98647,65282,65282,2.0666818618774414,363.77,1838.89,137.16,3
16,98647,65280,65282,4.997502326965332,277.98,1906.1,137.16,3
16,98647,65284,65282,0.2362323105335235,27.21,803.82,80.03,3
16,98647,65283,65282,1.0268810987472534,309.55,1679.16,125.44,3
16,98647,65281,65282,4.84185791015625,187.84,1557.3,106.9,3
16,100219,65280,65288,4.587330341339111,700.03,2246.97,136.03,3
16,100219,65288,65288,0.6398700475692749,525.52,3328.04,168.46,3
16,100219,65284,65288,4.466990947723389,776.38,2161.83,136.03,3
16,100219,65285,65288,4.129921913146973,83.37,2494.78,161.03,3
16,101769,65287,65280,3.837556600570679,43.0,1440.54,176.44,3
16,101769,65280,65280,0.9338585734367372,542.85,1920.34,136.03,3
16,101769,65284,65280,3.1019954681396484,819.64,1982.33,136.03,3
17,105031,65287,65287,0.7898980379104614,1453.68,732.72,130.1,3
18,112160,65287,65288,3.629236936569214,459.08,2100.73,140.14,3
18,112160,65280,65288,0.6518239378929138,275.97,1377.98,111.87,3
18,112160,65283,65288,0.1639152914285659,-18.3,1390.08,104.03,3
18,113112,65287,65288,0.5085282325744629,405.63,2103.54,139.92,3
18,113112,65286,65288,0.7539725303649902,533.41,618.08,88.66,3
18,113112,65285,65288,3.0410144329071045,106.47,1408.66,102.43,3
20,124456,65288,65288,0.8804692029953003,-22.25,807.02,79.88,3
21,128261,65286,65284,2.07219672203064,624.11,1940.03,136.03,3
21,128261,65288,65284,1.9701011180877688,769.5,1998.09,136.03,3
21,128261,65285,65284,0.3325883746147156,447.41,2078.15,139.35,3
22,133025,65282,65282,1.4225082397460938,1864.74,-261.38,261.03,3
22,133025,65280,65282,4.398342132568359,1911.13,-183.36,260.03,3
22,133025,65281,65282,0.9271102547645568,2223.48,-302.89,116.15,3
22,133025,65285,65282,4.216986656188965,2067.25,-494.67,96.03,3
22,133064,65280,65283,3.7890625,2025.28,-184.04,262.03,3
22,133064,65281,65283,4.848991394042969,2266.26,-381.48,96.54,3
22,133064,65285,65283,3.607666015625,2075.12,-501.07,96.03,3
22,134077,65283,65283,2.0293498039245605,1949.03,167.38,160.03,3
23,137132,65286,65286,1.9632631540298464,1374.94,632.44,123.2,3
23,137132,65284,65286,2.7991058826446533,-227.32,820.09,30.92,3
23,137775,65282,65283,0.164424329996109,1262.9,501.92,119.3,3
23,137775,65283,65283,0.1597343683242797,1245.26,585.73,125.03,3
23,137775,65281,65283,0.3213147222995758,1327.73,575.66,125.03,3
23,137775,65285,65283,0.9514746069908142,1544.9,59.42,132.03,3
23,139605,65288,65283,0.9756866097450256,683.22,2074.12,136.05,3
23,139605,65283,65283,0.8433544635772705,608.98,2639.61,156.45,3
23,139605,65281,65283,4.234307765960693,666.92,2661.66,144.68,3
23,140025,65287,65288,3.6584632396698,1527.38,2750.22,133.87,3
23,140025,65286,65288,3.439769744873047,1640.8,2823.91,124.03,3
23,140025,65288,65288,0.1493315994739532,739.63,2141.56,136.03,3
23,140025,65283,65288,0.4758601188659668,748.86,1901.13,144.03,3
23,140025,65285,65288,3.5642247200012207,1538.65,2923.76,134.87,3
24,143180,65280,65284,0.9832653403282166,152.19,885.19,80.03,3
24,143180,65281,65284,0.760277271270752,-311.7,914.88,10.43,3
24,143548,65287,65288,3.874258041381836,809.5,2239.26,136.03,3
2,6555,65281,65286,5.00033712387085,236.99,1395.87,110.74,4
2,6555,65288,65286,4.339415073394775,125.07,723.51,82.47,4
4,14265,65280,65289,0.9271201491355896,473.62,1926.01,136.03,4
4,14265,65285,65289,3.5039150714874268,66.77,1362.17,101.65,4
4,14265,65286,65289,3.9835045337677,275.38,1572.84,122.1,4
4,14265,65288,65289,4.107403755187988,306.15,1637.82,126.78,4
4,16304,65283,65288,1.0017447471618652,1788.34,2640.55,133.03,4
4,17548,65286,65284,1.8914076089859009,795.52,3593.97,132.03,4
7,29552,65289,65284,0.8654377460479736,125.23,1175.52,91.28,4
7,29552,65285,65284,0.9004847407341003,71.03,1075.38,89.86,4
7,29552,65287,65284,0.1612473875284195,-31.41,850.96,80.03,4
7,29552,65286,65284,0.9566171169281006,-14.13,889.5,80.47,4
7,29701,65289,65281,0.9332720637321472,176.74,1559.86,107.08,4
7,29701,65285,65281,0.3262316584587097,-14.8,1377.28,104.03,4
7,29701,65287,65281,5.30055570602417,135.48,1154.46,91.52,4
7,29701,65286,65281,1.0371747016906738,130.66,1265.35,94.28,4
7,29714,65281,65285,4.918385028839111,843.68,2129.44,136.37,4
7,29714,65282,65285,5.119704723358154,736.49,2053.59,136.03,4
7,29757,65285,65282,1.0381848812103271,29.2,1417.24,106.31,4
7,29757,65287,65282,4.425537109375,170.28,1269.93,97.46,4
7,29757,65286,65282,1.0006163120269775,134.71,1425.66,101.61,4
7,29883,65281,65286,4.934942245483398,697.1,2462.11,142.89,4
7,29883,65282,65286,2.47906494140625,870.47,2030.59,136.35,4
7,30939,65281,65286,4.685698509216309,520.26,3115.16,211.27,4
7,30939,65289,65286,0.6471617221832275,778.84,2055.01,136.03,4
7,30939,65283,65286,4.111631393432617,1155.67,2794.33,128.7,4
8,35924,65281,65284,0.3803078830242157,1389.27,416.04,129.03,4
8,35924,65289,65284,0.6682752966880798,-213.84,914.3,27.54,4
8,35924,65287,65284,4.498682022094727,-699.14,655.91,-30.34,4
8,35955,65282,65285,5.030468463897705,687.22,2053.09,136.03,4
9,42464,65288,65284,3.709693431854248,-53.97,1386.17,104.03,4
9,42518,65280,65280,3.769623279571533,523.44,2066.05,138.64,4
9,42518,65284,65280,4.162511348724365,395.7,1886.78,136.03,4
9,42518,65286,65280,0.5801554918289185,157.97,1210.86,95.11,4
9,42518,65288,65280,2.865966796875,-11.26,1417.83,104.03,4
9,42552,65280,65282,3.2384033203125,429.78,2114.5,140.14,4
9,42552,65284,65282,3.63128662109375,360.13,1809.13,128.68,4
9,42552,65286,65282,0.3271954357624054,156.72,1237.19,95.45,4
9,42552,65288,65282,2.334716796875,104.11,1390.43,138.28,4
9,43156,65280,65286,2.5040178298950195,384.44,2099.81,139.31,4
9,46826,65284,65283,0.7441234588623047,18.47,1410.21,105.53,4
9,46826,65287,65283,4.4780802726745605,198.88,440.04,82.03,4
10,49546,65282,65285,1.00800883769989,548.72,1934.31,136.03,4
10,49625,65285,65282,3.3259599208831787,271.03,1272.66,111.02,4
10,49843,65284,65284,1.442607879638672,890.14,611.5,96.03,4
10,50329,65280,65286,1.0016714334487915,509.04,1988.04,136.03,4
11,53890,65284,65284,1.438201665878296,907.12,609.03,104.34,4
11,53890,65288,65284,0.9629042148590088,117.38,893.77,80.03,4
