round,tick,player_id,attacker_id,blind_duration,player_x_pos,player_y_pos,player_z_pos,match_number
9,61924,65284,65284,1.2543926239013672,-1465.31,466.27,-166.97,2
9,62080,65289,65284,2.491729021072388,386.71,-797.25,-164.56,2
9,62412,65284,65280,1.3578906059265137,-879.87,-274.0,-167.18,2
11,69054,65281,65288,1.7478735446929932,-1522.65,438.98,-166.97,2
11,69054,65284,65288,1.7431910037994385,-1573.27,189.99,-168.82,2
11,69288,65284,65280,3.903566837310791,-826.32,68.12,-165.97,2
11,69657,65286,65281,0.5879495739936829,-1441.53,716.6,-47.97,2
12,76201,65282,65288,2.82940936088562,-732.28,-2048.42,-179.97,2
12,76201,65283,65288,3.7723116874694815,-740.13,-2321.04,-179.7,2
12,77539,65283,65284,0.3315906822681427,-381.52,-2394.97,-163.97,2
12,77539,65289,65284,0.9964430332183838,-993.51,-666.96,-263.97,2
12,78343,65287,65280,1.3211281299591064,393.16,-768.37,-164.81,2
12,78343,65283,65280,0.5348178744316101,-616.66,-2219.64,-143.62,2
12,78343,65289,65280,2.8987090587615967,-1025.72,-761.98,-263.97,2
13,87400,65288,65288,2.248408555984497,-730.16,-2430.82,-169.5,2
14,93012,65285,65281,1.361630916595459,-2342.12,546.95,-114.45,2
14,93012,65289,65281,3.3951823711395264,-2391.54,600.04,-78.97,2
14,93075,65285,65284,3.8078036308288574,-2344.55,623.75,-67.21,2
14,93075,65289,65284,3.787339210510254,-2366.72,655.78,-39.97,2
15,97241,65282,65282,0.968407928943634,-1037.56,581.96,-79.97,2
15,97241,65280,65282,0.147483691573143,-1247.01,721.16,-79.97,2
15,97241,65281,65282,0.8283684849739075,-1409.78,715.79,-60.11,2
15,97241,65283,65282,0.1509530693292617,-1194.37,695.46,-79.97,2
15,97487,65282,65280,2.0683281421661377,-1770.78,764.8,-47.97,2
15,97487,65280,65280,1.0134358406066897,-1848.28,756.58,-47.97,2
15,97487,65281,65280,0.1610915809869766,-1904.36,491.03,-167.97,2
15,97487,65283,65280,1.0246905088424685,-1823.95,722.56,-47.97,2
16,101539,65285,65280,2.6313822269439697,-2352.08,621.41,-78.97,2
16,102229,65281,65284,0.1150429248809814,36.76,-2108.33,-39.97,2
16,102229,65286,65284,0.2688775658607483,338.88,251.63,-259.96,2
16,102229,65288,65284,1.895590901374817,-1050.44,-2516.93,-167.97,2
16,104175,65283,65283,1.4318897724151611,512.63,-1621.56,-263.97,2
17,106897,65286,65284,1.3219507932662964,-378.67,-2136.96,-179.97,2
17,106897,65288,65284,1.3278628587722778,-306.71,-2176.53,-173.29,2
17,107030,65283,65281,0.3895038962364197,-304.77,657.03,-79.88,2
17,107030,65289,65281,2.3257832527160645,-2095.5,107.32,-159.97,2
17,107194,65289,65283,2.6637752056121826,-2190.27,254.66,-159.97,2
17,107344,65282,65280,0.538000226020813,-2012.48,713.0,-47.97,2
17,107344,65285,65280,3.4049336910247803,-1989.77,-559.81,-167.97,2
17,107344,65289,65280,0.7383444309234619,-2137.72,225.35,-159.97,2
18,113032,65285,65284,0.3317767977714538,-864.61,-236.87,-167.51,2
18,113032,65286,65284,0.4713976979255676,-864.45,-2267.21,-172.32,2
18,113309,65289,65288,4.2541608810424805,-1670.13,823.66,-47.97,2
18,113870,65281,65288,1.9955849647521973,98.33,-1640.69,-167.97,2
18,113870,65287,65288,0.7780011296272278,-989.51,-2572.99,-167.97,2
18,115365,65281,65281,1.6418070793151855,-626.37,-1989.11,-179.97,2
19,121371,65280,65281,3.648663282394409,-583.23,570.9,-81.17,2
19,121371,65288,65281,0.0013803675537928,-451.59,-2281.55,-170.39,2
19,121616,65285,65283,3.278406381607056,-2292.53,-207.22,-166.52,2
19,121616,65284,65283,0.794825553894043,-1804.15,302.33,-167.52,2
19,121715,65281,65280,1.917160987854004,-1856.53,508.85,-167.97,2
19,121715,65284,65280,0.8182740211486816,-1723.32,-51.75,-169.34,2
20,125963,65281,65280,0.4282690584659576,1383.43,-1089.19,-167.97,2
20,125963,65286,65280,2.5666444301605225,-433.79,-2097.86,-179.97,2
20,125963,65288,65280,3.353917360305786,-522.3,-2314.8,-170.58,2
20,126983,65286,65288,2.1719534397125244,-526.98,-1459.82,-60.91,2
20,126983,65288,65288,0.7610110640525818,-305.25,-2190.11,-172.01,2
20,127299,65282,65281,0.4307408034801483,-471.39,592.17,-80.49,2
20,127299,65287,65281,2.5544989109039307,-2347.9,799.51,-80.97,2
20,127390,65287,65284,3.4541049003601074,-2347.93,799.25,-80.97,2
20,127427,65288,65288,0.7162415385246277,-231.8,-2152.44,-171.79,2
21,133228,65282,65288,3.4641129970550537,157.2,-441.44,-166.97,2
21,133228,65288,65288,2.5466325283050537,-380.17,-2137.98,-179.97,2
21,133228,65284,65288,2.927957534790039,492.15,-488.03,-160.35,2
22,138140,65287,65284,1.4762895107269287,-2226.33,216.13,-159.97,2
22,138140,65283,65284,2.94673490524292,-284.1,629.54,-78.13,2
22,138250,65287,65282,2.609170436859131,-2337.37,608.1,-84.36,2
22,138287,65280,65283,0.0902872532606124,502.01,-689.04,-160.03,2
22,138287,65287,65283,2.7694880962371826,-2332.37,642.65,-42.85,2
22,138412,65287,65284,2.834269762039185,-2299.27,607.5,-52.86,2
23,142204,65286,65280,2.608847618103028,-708.47,-1390.97,-167.97,2
23,142204,65289,65280,0.6274571418762207,-875.18,-2565.56,-35.97,2
23,142219,65283,65289,4.469573020935059,616.89,-1566.69,-263.97,2
