round,player_id,first_equip_tick,match_number
20,65286,108557,58
20,65288,106047,58
21,65282,112990,58
21,65287,115334,58
22,65287,119795,58
24,65282,135416,58
24,65283,132464,58
3,65285,11735,59
3,65289,14733,59
4,65289,17327,59
5,65289,22663,59
6,65283,27009,59
6,65286,31885,59
6,65289,26666,59
7,65280,36396,59
7,65282,35082,59
7,65285,34923,59
7,65286,36546,59
7,65288,35511,59
7,65289,34989,59
8,65285,42089,59
11,65283,62319,59
11,65285,70527,59
11,65288,62028,59
12,65285,72468,59
12,65287,71518,59
23,65283,125223,59
24,65283,132244,59
24,65285,130767,59
25,65281,137594,59
25,65283,137383,59
25,65285,136963,59
25,65288,141868,59
26,65283,142646,59
26,65285,143876,59
26,65288,142830,59
27,65285,149874,59
28,65283,156155,59
28,65285,156036,59
28,65289,156122,59
5,65288,35474,60
6,65284,45871,60
6,65288,41326,60
7,65284,49585,60
8,65284,57683,60
8,65289,57974,60
9,65281,69166,60
9,65284,69105,60
9,65289,75008,60
10,65289,78289,60
11,65288,85646,60
11,65289,84383,60
12,65288,90422,60
15,65284,112333,60
15,65286,109491,60
15,65288,115173,60
5,65287,28951,61
5,65289,24634,61
6,65280,31529,61
7,65280,37212,61
7,65283,35570,61
7,65287,40294,61
8,65287,44681,61
8,65288,45689,61
8,65289,45932,61
10,65280,63031,61
10,65284,59470,61
11,65280,66258,61
12,65280,71576,61
12,65283,70944,61
12,65287,73588,61
12,65289,70894,61
17,65283,96359,61
18,65280,103818,61
18,65283,103442,61
18,65285,107487,61
19,65285,112823,61
20,65285,117833,61
23,65282,134719,61
5,65280,25939,62
5,65285,30515,62
5,65286,25666,62
6,65285,32244,62
7,65282,41162,62
7,65283,35773,62
7,65285,36191,62
8,65280,44088,62
8,65282,45310,62
8,65285,44017,62
8,65289,49027,62
9,65281,57793,62
9,65287,53859,62
9,65289,52390,62
10,65282,59552,62
10,65289,60393,62
11,65280,68979,62
11,65282,70327,62
11,65289,68655,62
12,65280,74155,62
12,65282,74751,62
4,65283,17937,63
4,65288,19964,63
5,65280,30951,63
5,65283,30855,63
6,65280,37960,63
6,65283,38036,63
6,65288,37983,63
7,65280,41891,63
7,65283,43884,63
8,65280,47740,63
8,65283,46561,63
9,65280,54129,63
9,65283,54075,63
9,65288,55240,63
10,65280,61496,63
10,65283,59912,63
10,65288,61210,63
11,65280,66680,63
11,65283,66482,63
12,65280,71053,63
12,65281,71561,63
12,65283,70986,63
3,65285,16035,64
4,65282,29379,64
4,65285,24844,64
5,65280,34713,64
5,65281,30237,64
5,65282,31775,64
5,65288,32349,64
6,65280,35675,64
6,65281,40812,64
6,65282,35737,64
6,65285,35664,64
7,65281,41830,64
7,65282,43854,64
7,65284,42057,64
8,65281,45593,64
8,65282,45924,64
8,65284,47144,64
8,65285,46023,64
8,65286,50459,64
9,65280,56098,64
9,65281,53591,64
9,65282,53650,64
9,65285,53459,64
9,65288,53353,64
10,65280,58265,64
10,65281,58757,64
10,65282,61782,64
10,65285,59498,64
11,65281,63996,64
11,65282,64369,64
11,65285,64100,64
12,65282,72789,64
12,65283,71689,64
12,65284,71129,64
12,65285,72511,64
12,65287,71168,64
15,65281,89894,64
15,65285,85955,64
16,65281,90263,64
16,65282,93283,64
17,65280,96918,64
17,65282,95581,64
17,65283,96761,64
17,65285,95641,64
18,65285,102418,64
6,65287,27006,65
11,65283,61170,65
16,65288,96421,65
17,65285,104384,65
17,65287,104769,65
17,65288,105863,65
4,65280,22030,66
4,65288,18003,66
5,65280,22526,66
5,65284,22225,66
5,65286,25662,66
6,65280,29991,66
6,65284,28350,66
6,65286,31814,66
7,65280,36530,66
7,65282,36544,66
7,65284,38564,66
7,65286,36576,66
7,65288,39731,66
8,65282,44317,66
8,65288,44240,66
9,65286,52722,66
9,65287,54886,66
9,65288,52824,66
9,65289,51484,66
10,65286,58024,66
11,65286,65816,66
16,65281,94001,66
17,65281,99455,66
17,65282,100169,66
17,65284,104502,66
17,65287,99949,66
17,65288,98004,66
18,65280,106264,66
18,65282,105305,66
18,65284,105096,66
19,65280,113576,66
19,65281,114657,66
4,65285,40818,67
4,65286,37084,67
8,65284,72836,67
8,65288,64381,67
9,65284,73351,67
10,65284,79736,67
11,65284,85123,67
11,65285,88766,67
12,65285,91955,67
20,65286,138348,67
23,65283,156953,67
23,65288,154218,67
7,65285,37682,68
8,65285,46320,68
9,65282,60785,68
9,65285,53936,68
10,65281,61683,68
10,65282,61272,68
10,65285,61713,68
10,65289,64616,68
11,65282,70891,68
11,65285,70856,68
12,65282,79203,68
12,65284,81230,68
15,65281,96895,68
17,65282,110116,68
17,65288,107359,68
18,65281,112161,68
19,65281,117611,68
19,65282,122906,68
19,65289,122215,68
20,65281,124690,68
21,65281,130736,68
21,65283,130157,68
21,65285,129611,68
21,65286,128512,68
21,65288,130292,68
21,65289,128968,68
3,65281,18636,69
4,65287,23766,69
4,65289,24883,69
5,65281,31269,69
5,65283,32193,69
6,65281,35954,69
6,65283,35378,69
6,65285,38109,69
7,65283,44237,69
7,65287,41198,69
7,65288,46133,69
8,65282,51702,69
8,65287,47470,69
8,65288,47129,69
9,65287,55639,69
10,65287,59715,69
11,65280,65096,69
11,65287,65398,69
12,65287,70988,69
15,65289,85485,69
16,65289,89558,69
17,65287,98984,69
17,65289,94123,69
18,65287,99109,69
18,65289,101727,69
19,65283,108230,69
19,65289,102952,69
22,65281,123295,69
22,65282,124494,69
22,65286,126113,69
25,65283,137215,69
25,65284,141032,69
25,65287,137284,69
25,65288,137912,69
25,65289,138093,69
26,65280,142345,69
26,65283,141746,69
26,65284,142075,69
26,65285,147660,69
26,65288,147509,69
27,65281,151131,69
27,65283,148078,69
27,65285,147703,69
27,65287,148557,69
27,65289,148079,69
28,65280,158263,69
28,65281,152789,69
28,65283,152471,69
28,65287,152630,69
29,65280,160781,69
29,65281,162566,69
29,65282,161582,69
29,65283,160805,69
29,65288,161052,69
29,65289,161256,69
30,65288,166976,69
30,65289,164769,69
3,65282,14654,70
3,65284,12835,70
3,65288,12502,70
3,65289,12334,70
4,65282,20695,70
4,65283,23976,70
4,65284,20835,70
4,65285,21241,70
4,65288,21071,70
5,65282,24548,70
6,65280,33508,70
6,65282,29512,70
6,65284,30700,70
6,65289,30413,70
7,65280,35035,70
7,65282,33945,70
8,65280,39121,70
8,65282,37811,70
8,65286,37928,70
8,65288,41206,70
9,65284,42915,70
9,65286,42852,70
9,65288,44299,70
10,65283,53535,70
10,65284,52217,70
10,65286,47909,70
10,65288,48148,70
11,65282,54117,70
11,65283,53808,70
11,65284,54070,70
11,65286,55340,70
11,65289,53887,70
12,65280,62513,70
12,65284,60516,70
12,65285,59317,70
12,65286,59174,70
12,65289,59347,70
15,65280,78971,70
15,65285,72061,70
16,65280,81274,70
17,65280,87570,70
17,65286,89048,70
18,65280,89922,70
18,65284,95768,70
18,65286,90207,70
19,65280,97109,70
19,65284,97670,70
19,65285,98011,70
19,65288,97439,70
3,65280,15953,71
3,65286,12350,71
3,65287,10949,71
4,65280,16544,71
4,65281,21367,71
4,65285,20190,71
5,65280,23388,71
5,65281,22103,71
5,65283,22465,71
5,65287,22001,71
6,65280,28590,71
7,65280,36894,71
7,65289,37483,71
9,65285,46686,71
9,65287,47316,71
10,65285,54082,71
10,65287,51972,71
12,65283,63213,71
12,65285,63261,71
18,65285,99209,71
24,65287,131750,71
5,65286,22300,72
6,65281,31583,72
6,65286,28426,72
6,65289,31801,72
7,65286,32800,72
7,65288,36766,72
7,65289,32131,72
8,65286,39127,72
11,65286,57263,72
11,65289,59417,72
14,65286,75322,72
15,65286,80273,72
16,65286,84259,72
16,65289,85140,72
5,65289,22030,73
9,65286,48649,73
9,65287,45822,73
9,65289,45996,73
22,65287,118612,73
24,65286,131224,73
8,65282,43891,74
8,65285,45661,74
9,65280,53414,74
9,65282,52835,74
9,65285,49417,74
10,65282,53638,74
11,65282,59229,74
11,65284,64774,74
11,65289,58187,74
12,65282,66338,74
12,65283,65917,74
17,65282,93027,74
17,65286,95908,74
18,65283,102085,74
18,65284,98093,74
18,65286,102917,74
18,65288,101410,74
19,65282,103409,74
19,65286,103382,74
19,65288,105493,74
4,65285,16098,75
5,65284,22801,75
5,65285,23942,75
6,65284,29508,75
7,65284,38574,75
8,65284,40995,75
8,65285,41575,75
9,65281,52303,75
9,65284,49125,75
9,65289,51983,75
10,65281,56732,75
10,65284,56845,75
10,65285,57476,75
10,65287,57074,75
11,65282,73338,75
11,65284,65954,75
12,65284,73992,75
12,65285,74748,75
17,65284,104931,75
25,65284,168176,75
25,65285,168487,75
26,65280,182159,75
26,65284,175438,75
26,65285,175563,75
27,65280,183030,75
27,65284,183230,75
27,65285,183826,75
27,65287,183712,75
28,65284,188448,75
28,65285,188041,75
29,65285,194976,75
29,65287,194631,75
30,65280,198125,75
30,65283,204944,75
30,65285,198978,75
5,65284,18890,76
5,65287,24305,76
6,65281,24631,76
6,65289,25085,76
7,65283,40678,76
7,65289,34449,76
8,65282,40934,76
8,65283,40816,76
9,65282,46344,76
10,65282,53204,76
11,65281,58296,76
11,65282,58333,76
12,65281,63743,76
12,65282,63535,76
12,65289,64183,76
16,65284,89334,76
17,65282,95289,76
17,65283,94808,76
17,65284,95176,76
17,65289,97896,76
6,65285,35209,77
7,65281,43154,77
7,65282,41577,77
7,65288,48953,77
8,65280,50801,77
11,65284,69897,77
11,65285,73428,77
12,65285,73981,77
15,65281,96896,77
15,65283,91065,77
15,65287,98707,77
16,65288,100121,77
18,65283,111845,77
18,65288,114729,77
20,65282,123852,77
21,65281,128330,77
21,65289,136337,77
22,65287,136855,77
22,65289,136416,77
23,65281,143281,77
23,65285,145336,77
23,65287,144719,77
25,65283,163778,77
25,65287,159024,77
25,65288,158314,77
25,65289,158539,77
26,65283,164015,77
26,65288,167344,77
26,65289,164296,77
28,65285,178579,77
7,65281,36099,78
7,65284,36541,78
7,65286,36691,78
7,65287,36370,78
12,65281,70164,78
12,65287,70509,78
24,65287,140148,78
25,65281,145118,78
25,65284,145137,78
25,65286,151185,78
25,65287,145036,78
26,65281,152469,78
26,65284,153261,78
26,65287,160653,78
27,65284,161078,78
27,65287,160970,78
28,65281,171611,78
29,65281,180203,78
3,65282,16396,79
4,65282,24218,79
5,65282,30831,79
6,65282,36421,79
6,65286,38579,79
6,65289,35876,79
7,65282,40820,79
7,65286,40453,79
8,65280,46139,79
8,65282,46238,79
8,65283,51336,79
9,65282,55063,79
9,65283,55581,79
10,65281,63567,79
10,65282,64190,79
11,65282,73185,79
11,65283,73192,79
12,65281,80538,79
12,65282,80385,79
12,65283,80518,79
5,65280,22620,80
5,65285,29187,80
6,65285,29578,80
6,65286,31679,80
7,65286,36673,80
8,65286,39788,80
9,65280,46481,80
9,65286,45731,80
9,65287,51448,80
10,65280,52168,80
10,65286,52497,80
10,65287,51542,80
11,65286,61621,80
11,65287,66065,80
12,65286,66826,80
12,65287,66685,80
12,65288,66828,80
15,65280,82895,80
16,65288,85598,80
17,65286,96209,80
17,65288,91689,80
9,65283,58524,81
9,65287,54273,81
10,65280,58901,81
10,65289,58844,81
11,65280,70678,81
11,65289,66773,81
12,65289,71649,81
16,65289,104015,81
17,65285,109180,81
17,65289,110361,81
19,65280,123420,81
19,65283,123633,81
19,65286,123494,81
19,65289,124569,81
3,65283,8619,82
4,65283,19256,82
4,65285,16607,82
4,65286,17508,82
4,65287,17009,82
4,65289,16349,82
5,65283,21877,82
6,65283,28941,82
7,65283,34316,82
8,65283,41842,82
9,65283,46588,82
10,65283,53095,82
11,65283,57703,82
12,65283,64459,82
12,65285,62482,82
12,65288,62673,82
6,65289,29170,83
7,65285,33354,83
8,65285,40244,83
12,65286,74395,83
15,65281,93902,83
16,65280,101300,83
16,65281,101531,83
22,65286,140506,83
9,65282,40333,84
9,65283,40314,84
9,65288,42931,84
10,65280,49600,84
10,65281,52682,84
10,65282,46216,84
10,65287,46614,84
10,65288,46137,84
11,65280,54235,84
11,65282,54523,84
11,65286,54499,84
11,65288,53058,84
12,65280,61356,84
12,65282,59910,84
12,65288,63595,84
16,65288,86588,84
18,65282,96467,84
5,65280,23816,85
5,65282,30242,85
5,65284,23798,85
5,65285,26600,85
5,65286,26138,85
6,65280,34619,85
6,65282,32795,85
6,65283,35078,85
6,65285,32933,85
7,65285,38193,85
8,65283,46732,85
8,65285,42760,85
9,65283,49098,85
9,65287,52533,85
10,65280,54477,85
4,65280,25472,86
4,65286,25289,86
4,65288,29006,86
5,65280,34685,86
5,65282,34791,86
5,65285,30438,86
5,65286,30437,86
6,65280,36467,86
6,65282,35549,86
6,65283,35924,86
6,65284,36344,86
7,65280,41006,86
7,65283,40926,86
7,65284,41021,86
7,65286,39491,86
7,65288,40008,86
8,65280,48393,86
8,65283,50091,86
8,65284,49988,86
8,65286,48452,86
9,65283,52779,86
9,65284,52598,86
9,65285,54081,86
9,65286,52655,86
9,65287,52357,86
10,65281,68842,86
10,65283,62535,86
10,65284,61807,86
10,65288,66418,86
11,65280,69706,86
11,65281,74095,86
11,65283,69221,86
11,65284,70471,86
11,65285,72237,86
11,65286,69261,86
11,65288,72670,86
12,65280,74759,86
12,65282,75667,86
12,65283,76206,86
12,65284,75300,86
17,65284,109268,86
17,65287,114678,86
18,65280,116010,86
18,65283,115066,86
18,65284,116895,86
18,65285,116526,86
18,65287,115296,86
19,65280,124409,86
19,65282,128254,86
19,65284,126869,86
19,65285,125295,86
19,65286,123704,86
19,65288,124774,86
20,65280,128541,86
20,65282,130291,86
20,65284,130130,86
7,65286,34241,88
8,65282,42258,88
8,65288,46684,88
9,65288,47046,88
10,65283,56646,88
10,65285,52259,88
10,65286,51985,88
10,65287,52338,88
10,65288,52500,88
11,65283,58273,88
12,65284,61576,88
18,65282,110099,88
18,65289,106558,88
7,65280,29876,89
7,65282,29668,89
7,65288,37219,89
8,65280,38468,89
8,65281,42277,89
8,65283,38238,89
8,65285,40110,89
8,65287,38143,89
8,65288,38615,89
9,65280,43668,89
9,65282,43527,89
10,65280,48542,89
10,65282,48223,89
11,65280,54208,89
11,65281,54162,89
16,65283,82919,89
16,65288,85479,89
5,65286,24726,90
5,65288,26372,90
6,65281,31350,90
8,65284,41183,90
9,65284,48316,90
10,65284,54999,90
10,65286,53810,90
11,65286,61311,90
12,65282,66692,90
12,65286,66518,90
15,65280,81593,90
15,65286,78287,90
16,65280,83206,90
16,65283,82359,90
16,65284,82007,90
16,65286,85538,90
5,65280,25563,91
5,65284,21786,91
5,65288,21901,91
6,65285,29031,91
6,65288,30343,91
7,65281,37405,91
7,65288,38648,91
8,65280,45612,91
8,65281,46175,91
8,65288,44354,91
8,65289,44449,91
9,65280,54399,91
9,65281,50548,91
9,65285,53800,91
9,65286,57760,91
10,65281,58772,91
10,65284,58103,91
10,65286,57973,91
10,65287,58764,91
10,65288,58521,91
10,65289,62881,91
11,65281,68539,91
11,65287,67212,91
11,65288,69294,91
11,65289,67170,91
12,65281,75893,91
12,65287,75648,91
12,65288,77361,91
12,65289,75464,91
16,65281,103882,91
16,65282,108000,91
16,65286,104155,91
17,65281,109961,91
18,65281,116585,91
19,65281,125049,91
19,65283,123725,91
19,65287,126054,91
19,65288,123392,91
19,65289,124606,91
20,65281,134033,91
20,65283,132432,91
20,65287,133334,91
20,65288,134023,91
20,65289,137038,91
21,65281,139427,91
21,65283,138268,91
21,65284,138484,91
22,65281,147247,91
22,65284,147246,91
22,65285,150225,91
23,65281,153886,91
23,65285,153610,91
23,65287,159124,91
23,65289,153716,91
24,65280,159395,91
24,65287,159255,91
24,65289,159253,91
25,65283,166579,91
25,65284,166900,91
25,65287,168892,91
25,65288,166568,91
25,65289,166438,91
26,65284,173898,91
26,65289,173964,91
27,65284,180365,91
28,65281,184639,91
28,65285,185296,91
28,65288,184373,91
29,65285,190473,91
30,65284,197273,91
30,65285,196708,91
5,65282,28852,92
6,65282,36593,92
7,65282,45256,92
7,65283,43693,92
7,65286,44386,92
8,65282,50075,92
8,65283,50008,92
9,65282,57018,92
9,65283,57379,92
10,65282,65619,92
10,65283,64292,92
10,65285,66126,92
10,65286,64434,92
11,65282,69846,92
12,65282,76562,92
4,65282,15254,93
5,65282,19608,93
5,65287,24092,93
6,65288,24496,93
7,65288,31226,93
8,65281,34554,93
8,65284,34428,93
8,65286,37570,93
8,65288,34646,93
9,65286,38731,93
9,65288,38699,93
10,65285,50792,93
10,65286,46491,93
10,65288,47461,93
11,65285,51108,93
11,65288,52706,93
12,65286,57480,93
12,65288,57001,93
16,65281,74396,93
17,65281,79392,93
17,65282,84398,93
17,65284,79028,93
18,65281,85321,93
18,65282,84695,93
18,65285,89342,93
19,65285,90232,93
19,65288,90529,93
20,65288,96481,93
21,65281,101471,93
21,65288,101069,93
22,65281,105974,93
4,65289,16175,94
5,65289,22838,94
6,65284,30575,94
7,65284,36875,94
7,65289,36597,94
8,65284,40916,94
8,65289,40806,94
9,65284,46390,94
10,65284,52451,94
11,65284,57684,94
11,65286,59929,94
11,65287,58357,94
12,65284,63905,94
5,65282,25732,95
5,65288,22341,95
5,65289,20523,95
6,65281,28300,95
6,65282,26878,95
10,65286,47322,95
11,65283,52800,95
11,65286,52164,95
11,65288,55480,95
12,65283,57989,95
12,65287,63484,95
17,65283,86473,95
17,65286,86605,95
18,65283,91545,95
19,65283,100425,95
4,65284,17639,96
5,65287,24445,96
6,65287,29444,96
7,65287,34404,96
8,65287,38907,96
9,65281,46845,96
9,65287,48198,96
10,65287,54162,96
11,65281,58579,96
11,65284,63326,96
11,65287,59738,96
12,65280,69760,96
12,65281,65318,96
12,65284,64867,96
12,65285,65460,96
12,65289,65675,96
3,65283,12359,97
4,65280,19182,97
4,65283,20636,97
4,65286,22762,97
4,65289,22793,97
5,65283,27614,97
5,65285,27451,97
5,65286,22986,97
5,65288,23094,97
5,65289,22891,97
6,65281,29022,97
6,65283,30444,97
6,65285,38003,97
6,65287,34275,97
7,65284,39307,97
7,65285,38447,97
7,65287,38809,97
8,65285,42737,97
8,65287,42631,97
8,65289,43158,97
9,65282,54918,97
9,65285,50362,97
11,65281,64980,97
12,65280,67349,97
12,65281,67462,97
12,65285,67252,97
12,65286,67319,97
12,65287,67359,97
12,65288,67430,97
12,65289,72046,97
15,65286,91249,97
15,65288,85511,97
16,65284,101727,97
16,65286,94395,97
17,65283,102108,97
17,65284,101965,97
18,65283,106095,97
19,65283,113584,97
19,65285,118417,97
20,65283,118874,97
20,65284,122403,97
20,65285,118896,97
21,65285,123593,97
22,65285,127549,97
9,65287,45723,98
10,65287,51058,98
10,65289,50998,98
11,65280,56632,98
11,65287,53561,98
11,65288,53686,98
11,65289,53444,98
12,65280,61550,98
12,65286,59223,98
12,65288,59505,98
12,65289,59016,98
16,65284,85518,98
16,65287,88540,98
17,65281,91423,98
17,65283,91758,98
17,65288,99853,98
18,65288,100607,98
18,65289,100475,98
19,65284,107731,98
19,65287,104817,98
19,65288,103785,98
19,65289,103762,98
20,65284,108214,98
20,65286,113022,98
20,65288,108121,98
21,65286,114599,98
21,65288,113297,98
7,65280,34396,99
7,65288,39006,99
8,65282,46233,99
8,65286,39638,99
8,65288,39377,99
9,65280,48252,99
11,65287,59626,99
12,65286,66353,99
12,65287,66778,99
18,65287,108608,99
19,65287,118461,99
20,65287,124442,99
3,65280,16555,100
3,65284,13413,100
4,65283,23171,100
4,65287,19193,100
5,65283,25760,100
6,65283,31409,100
11,65280,75727,100
