round,player_id,team_label,money,current_equipment_cost,match_number
27,65287,CT,3450,200,18
27,65288,CT,2750,200,18
27,65289,CT,4000,200,18
28,65280,CT,10000,200,18
28,65281,CT,10000,200,18
28,65282,CT,10000,200,18
28,65283,CT,10000,200,18
28,65284,CT,10000,200,18
28,65285,T,10000,200,18
28,65286,T,10000,200,18
28,65287,T,10000,200,18
28,65288,T,10000,200,18
28,65289,T,10000,200,18
2,65280,CT,2000,200,19
2,65281,CT,2400,200,19
2,65282,CT,2700,200,19
2,65283,CT,2600,200,19
2,65284,CT,2700,200,19
2,65285,T,4950,200,19
2,65286,T,3850,200,19
2,65287,T,4000,850,19
2,65288,T,3350,200,19
2,65289,T,3700,200,19
3,65280,CT,4000,200,19
3,65281,CT,5100,200,19
3,65282,CT,4500,200,19
3,65283,CT,4900,200,19
3,65284,CT,5100,200,19
3,65285,T,8200,200,19
3,65286,T,5800,1700,19
3,65287,T,4150,200,19
3,65288,T,5150,1750,19
3,65289,T,4700,2250,19
4,65280,CT,3300,200,19
4,65281,CT,3000,200,19
4,65282,CT,3350,200,19
4,65283,CT,3100,200,19
4,65284,CT,4100,200,19
4,65285,T,7400,200,19
4,65286,T,9350,4700,19
4,65287,T,4900,3900,19
4,65288,T,6750,2400,19
4,65289,T,4250,200,19
5,65280,CT,4500,200,19
5,65281,CT,4400,200,19
5,65282,CT,3850,3600,19
5,65283,CT,5150,200,19
5,65284,CT,4600,4400,19
5,65285,T,5800,200,19
5,65286,T,10900,200,19
5,65287,T,6700,200,19
5,65288,T,7300,200,19
5,65289,T,2250,200,19
6,65280,CT,5500,200,19
6,65281,CT,2950,200,19
6,65282,CT,5350,200,19
6,65283,CT,2850,200,19
6,65284,CT,6350,200,19
6,65285,T,5600,4200,19
6,65286,T,10550,200,19
6,65287,T,6550,200,19
6,65288,T,6200,200,19
6,65289,T,3500,200,19
7,65280,CT,4100,200,19
7,65281,CT,5750,200,19
7,65282,CT,3450,200,19
7,65283,CT,4250,200,19
7,65284,CT,5050,200,19
7,65285,T,8750,3900,19
7,65286,T,9900,200,19
7,65287,T,6400,200,19
7,65288,T,5050,200,19
7,65289,T,5350,4700,19
8,65280,CT,5400,4300,19
8,65281,CT,3850,200,19
8,65282,CT,4500,200,19
8,65283,CT,3750,200,19
8,65284,CT,4950,200,19
8,65285,T,10850,200,19
8,65286,T,7800,200,19
8,65287,T,4900,200,19
8,65288,T,2900,200,19
8,65289,T,7350,200,19
9,65280,CT,7000,5600,19
9,65281,CT,7200,200,19
9,65282,CT,3850,200,19
9,65283,CT,3900,3900,19
9,65284,CT,4300,200,19
9,65285,T,5700,200,19
9,65286,T,3450,200,19
9,65287,T,5900,200,19
9,65288,T,2100,200,19
9,65289,T,5450,200,19
10,65280,CT,8900,200,19
10,65281,CT,3800,200,19
10,65282,CT,2950,200,19
10,65283,CT,4500,200,19
10,65284,CT,2300,200,19
10,65285,T,5500,4200,19
10,65286,T,5100,4600,19
10,65287,T,6050,3900,19
10,65288,T,3900,4100,19
10,65289,T,4000,200,19
11,65280,CT,8750,4300,19
11,65281,CT,4750,200,19
11,65282,CT,6200,200,19
11,65283,CT,4750,200,19
11,65284,CT,5850,200,19
11,65285,T,6200,200,19
11,65286,T,6100,200,19
11,65287,T,8050,200,19
11,65288,T,4600,200,19
11,65289,T,1400,200,19
12,65280,CT,9500,200,19
12,65281,CT,1750,200,19
12,65282,CT,2500,200,19
12,65283,CT,1500,200,19
12,65284,CT,3350,200,19
12,65285,T,3700,200,19
12,65286,T,3800,200,19
12,65287,T,7600,200,19
12,65288,T,3900,5900,19
12,65289,T,5050,3100,19
13,65280,T,800,200,19
13,65281,T,800,200,19
13,65282,T,800,200,19
13,65283,T,800,200,19
13,65284,T,800,200,19
13,65285,CT,800,200,19
13,65286,CT,800,200,19
13,65287,CT,800,200,19
13,65288,CT,800,200,19
13,65289,CT,800,200,19
14,65280,T,4250,700,19
14,65281,T,3250,200,19
14,65282,T,4050,200,19
14,65283,T,4350,200,19
14,65284,T,4650,200,19
14,65285,CT,2700,200,19
14,65286,CT,2350,200,19
14,65287,CT,2050,200,19
14,65288,CT,2000,200,19
14,65289,CT,2500,200,19
15,65280,T,5400,3400,19
15,65281,T,4000,3000,19
15,65282,T,3250,200,19
15,65283,T,3600,200,19
15,65284,T,5100,200,19
15,65285,CT,5400,200,19
15,65286,CT,4100,200,19
15,65287,CT,2750,200,19
15,65288,CT,4300,200,19
15,65289,CT,4050,200,19
16,65280,T,7200,4500,19
16,65281,T,6000,3000,19
16,65282,T,4450,2250,19
16,65283,T,3450,3200,19
16,65284,T,6150,200,19
16,65285,CT,4550,200,19
16,65286,CT,5300,200,19
16,65287,CT,4650,200,19
16,65288,CT,2950,200,19
16,65289,CT,3350,200,19
17,65280,T,9400,200,19
17,65281,T,6650,200,19
17,65282,T,6550,200,19
17,65283,T,4950,200,19
17,65284,T,5150,200,19
17,65285,CT,5550,3600,19
17,65286,CT,6700,200,19
17,65287,CT,4250,200,19
17,65288,CT,3550,200,19
17,65289,CT,3800,4300,19
18,65280,T,8150,4700,19
18,65281,T,5600,200,19
18,65282,T,5200,200,19
18,65283,T,3900,4500,19
18,65284,T,6200,3200,19
18,65285,CT,6700,200,19
18,65286,CT,2450,200,19
18,65287,CT,2750,200,19
18,65288,CT,2750,200,19
18,65289,CT,4450,200,19
19,65280,T,10750,4600,19
19,65281,T,3950,200,19
19,65282,T,4750,4200,19
19,65283,T,7150,4200,19
19,65284,T,8800,3800,19
19,65285,CT,4900,200,19
19,65286,CT,4000,200,19
19,65287,CT,4650,200,19
19,65288,CT,2900,200,19
19,65289,CT,2950,200,19
20,65280,T,11850,200,19
20,65281,T,3150,200,19
20,65282,T,4900,200,19
20,65283,T,2850,200,19
20,65284,T,10400,200,19
20,65285,CT,4250,200,19
20,65286,CT,3650,2900,19
20,65287,CT,4500,4700,19
20,65288,CT,3700,4500,19
20,65289,CT,3350,200,19
21,65280,T,11900,3600,19
21,65281,T,3300,200,19
21,65282,T,4150,200,19
21,65283,T,4750,200,19
21,65284,T,10850,200,19
21,65285,CT,2750,200,19
21,65286,CT,5150,200,19
21,65287,CT,6400,200,19
21,65288,CT,6100,200,19
21,65289,CT,3450,200,19
22,65280,T,11800,4600,19
22,65281,T,3550,3000,19
22,65282,T,4200,200,19
22,65283,T,3700,4200,19
22,65284,T,10900,3700,19
22,65285,CT,5350,200,19
22,65286,CT,5350,200,19
22,65287,CT,5400,200,19
22,65288,CT,4750,200,19
22,65289,CT,3200,200,19
2,65280,T,4250,700,20
2,65281,T,3550,200,20
2,65282,T,3700,200,20
2,65283,T,3250,500,20
2,65284,T,3550,600,20
2,65285,CT,2650,200,20
2,65286,CT,2050,200,20
2,65287,CT,2000,200,20
2,65288,CT,1900,200,20
2,65289,CT,2200,200,20
3,65280,T,5700,4900,20
3,65281,T,4850,2950,20
3,65282,T,3850,3400,20
3,65283,T,3900,200,20
3,65284,T,3600,200,20
3,65285,CT,3700,200,20
3,65286,CT,2550,200,20
3,65287,CT,2700,200,20
3,65288,CT,3700,200,20
3,65289,CT,3600,200,20
4,65280,T,3750,200,20
4,65281,T,8300,200,20
4,65282,T,5950,3600,20
4,65283,T,3700,5600,20
4,65284,T,3900,4800,20
4,65285,CT,5250,200,20
4,65286,CT,3650,200,20
4,65287,CT,3900,200,20
4,65288,CT,5950,200,20
5,65280,T,4200,7350,20
5,65281,T,7350,4200,20
5,65282,T,8350,200,20
5,65283,T,3300,200,20
5,65284,T,6650,200,20
5,65285,CT,5100,200,20
5,65286,CT,4000,200,20
5,65287,CT,4150,200,20
5,65288,CT,3950,200,20
6,65280,T,2550,200,20
6,65281,T,8100,200,20
6,65282,T,6800,200,20
6,65283,T,2900,200,20
6,65284,T,2500,200,20
6,65285,CT,5600,4400,20
6,65286,CT,4700,200,20
6,65287,CT,3850,5950,20
6,65288,CT,7250,200,20
7,65280,T,3400,200,20
7,65281,T,7450,3900,20
7,65282,T,6250,4450,20
7,65283,T,3250,200,20
7,65284,T,3850,6350,20
7,65285,CT,8000,200,20
7,65286,CT,4600,200,20
7,65288,CT,6350,200,20
8,65280,T,4150,2200,20
8,65281,T,8950,200,20
8,65282,T,9200,200,20
8,65283,T,3300,3200,20
8,65284,T,6200,6950,20
8,65285,CT,6600,200,20
8,65286,CT,5100,200,20
8,65288,CT,5650,200,20
9,65280,T,4250,5600,20
9,65281,T,7400,200,20
9,65282,T,8650,4350,20
9,65283,T,4350,5100,20
9,65284,T,3350,6950,20
9,65285,CT,6300,200,20
9,65286,CT,5900,200,20
9,65288,CT,4550,200,20
10,65280,T,7500,200,20
10,65281,T,5850,200,20
10,65282,T,10950,200,20
10,65283,T,7600,5400,20
10,65284,T,3450,6950,20
10,65285,CT,7300,200,20
10,65286,CT,7900,200,20
10,65288,CT,5650,200,20
10,65289,CT,16000,200,20
11,65280,T,3900,200,20
11,65281,T,3350,200,20
11,65282,T,7750,200,20
11,65283,T,4450,200,20
11,65284,T,2350,200,20
11,65285,CT,6050,6350,20
11,65286,CT,8350,200,20
11,65288,CT,6250,4800,20
11,65289,CT,14050,6550,20
12,65280,T,3550,4500,20
12,65281,T,3250,200,20
12,65282,T,7200,4600,20
12,65283,T,3300,200,20
12,65284,T,3600,6450,20
12,65285,CT,7750,200,20
12,65286,CT,12250,200,20
12,65288,CT,9250,200,20
12,65289,CT,16000,200,20
13,65280,CT,800,200,20
13,65281,CT,800,200,20
13,65282,CT,800,200,20
13,65283,CT,800,200,20
13,65284,CT,800,200,20
13,65285,T,800,200,20
13,65286,T,800,200,20
13,65288,T,800,200,20
13,65289,T,800,200,20
14,65280,CT,3250,500,20
14,65281,CT,3850,200,20
14,65282,CT,3400,200,20
14,65283,CT,3700,200,20
14,65284,CT,3250,500,20
14,65285,T,2350,200,20
14,65286,T,2350,200,20
14,65288,T,2700,200,20
14,65289,T,2200,200,20
15,65280,CT,3850,200,20
15,65281,CT,4300,4900,20
15,65282,CT,4100,200,20
15,65283,CT,3600,200,20
15,65284,CT,3800,3250,20
15,65285,T,4450,200,20
15,65286,T,5250,200,20
15,65288,T,4200,200,20
15,65289,T,4650,200,20
2,65280,T,2100,200,21
2,65281,T,2100,200,21
2,65282,T,2050,200,21
2,65283,T,2200,200,21
2,65284,T,2100,200,21
2,65285,CT,3750,800,21
2,65286,CT,4000,200,21
2,65287,CT,4000,950,21
2,65288,CT,3400,850,21
2,65289,CT,3550,300,21
3,65280,T,4200,200,21
3,65281,T,4000,200,21
3,65282,T,4450,200,21
3,65283,T,4600,200,21
3,65284,T,4200,200,21
3,65285,CT,5350,3150,21
3,65286,CT,4600,200,21
3,65287,CT,3600,3750,21
3,65288,CT,5200,3300,21
3,65289,CT,3250,2950,21
4,65280,T,3850,4400,21
4,65281,T,3250,200,21
4,65282,T,3300,200,21
4,65283,T,4250,3900,21
4,65284,T,5050,200,21
4,65285,CT,1600,200,21
4,65286,CT,1450,200,21
4,65287,CT,3600,200,21
4,65288,CT,7600,200,21
4,65289,CT,3250,200,21
5,65280,T,2450,200,21
5,65281,T,3550,200,21
5,65282,T,2800,200,21
5,65283,T,5250,200,21
5,65284,T,4550,200,21
5,65285,CT,4150,200,21
5,65286,CT,3950,200,21
5,65287,CT,3250,200,21
5,65288,CT,4200,6450,21
5,65289,CT,3400,200,21
6,65280,T,3150,200,21
6,65281,T,4150,200,21
6,65282,T,4200,200,21
6,65283,T,3450,200,21
6,65284,T,3450,200,21
6,65285,CT,3600,200,21
6,65286,CT,3550,4450,21
6,65287,CT,4050,200,21
6,65288,CT,3550,6650,21
6,65289,CT,3350,4150,21
7,65280,T,4000,200,21
7,65281,T,3700,200,21
7,65282,T,3850,3900,21
7,65283,T,3650,200,21
7,65284,T,4600,4400,21
7,65285,CT,1450,200,21
7,65286,CT,4150,200,21
7,65287,CT,1750,200,21
7,65288,CT,3850,200,21
7,65289,CT,2700,200,21
8,65280,T,5150,200,21
8,65281,T,4150,4500,21
8,65282,T,3900,5100,21
8,65283,T,5400,4400,21
8,65284,T,4950,3900,21
8,65285,CT,2950,200,21
8,65286,CT,3750,200,21
8,65287,CT,1950,200,21
8,65288,CT,2450,200,21
8,65289,CT,1900,200,21
9,65280,T,3900,200,21
9,65281,T,7400,4800,21
9,65282,T,7150,4600,21
9,65283,T,8450,4600,21
9,65284,T,8900,3700,21
9,65285,CT,5350,200,21
9,65286,CT,5250,200,21
9,65287,CT,4350,200,21
9,65288,CT,4350,200,21
9,65289,CT,4300,200,21
10,65280,T,4750,200,21
10,65281,T,10350,200,21
10,65282,T,7800,6650,21
10,65283,T,11250,200,21
10,65284,T,12350,200,21
10,65285,CT,3200,200,21
10,65286,CT,3400,200,21
10,65287,CT,2900,200,21
10,65288,CT,3200,200,21
10,65289,CT,2900,200,21
11,65280,T,3900,4600,21
11,65281,T,9600,6250,21
11,65282,T,10550,200,21
11,65283,T,10500,4900,21
11,65284,T,11400,4100,21
11,65285,CT,5600,200,21
11,65286,CT,5650,200,21
11,65287,CT,5350,200,21
11,65288,CT,5900,200,21
11,65289,CT,5600,200,21
12,65280,T,5400,200,21
12,65281,T,11300,200,21
12,65283,T,11850,200,21
12,65284,T,14500,200,21
12,65285,CT,3500,200,21
12,65286,CT,5000,4450,21
12,65287,CT,3900,4150,21
12,65288,CT,4150,5950,21
12,65289,CT,3750,200,21
13,65280,CT,800,200,21
13,65281,CT,800,200,21
13,65282,CT,800,200,21
13,65283,CT,800,200,21
13,65284,CT,800,200,21
13,65285,T,800,200,21
13,65286,T,800,200,21
13,65287,T,800,200,21
13,65288,T,800,200,21
13,65289,T,800,200,21
14,65280,CT,4000,200,21
14,65281,CT,3700,850,21
14,65282,CT,3350,600,21
14,65283,CT,3850,500,21
14,65284,CT,3250,500,21
14,65285,T,2050,200,21
14,65286,T,2050,200,21
14,65287,T,2050,200,21
14,65288,T,2050,200,21
14,65289,T,2200,200,21
15,65280,CT,5600,2450,21
15,65281,CT,3650,3500,21
15,65282,CT,3250,200,21
15,65283,CT,3250,4950,21
15,65284,CT,6000,200,21
15,65285,T,3000,200,21
15,65286,T,3000,200,21
15,65287,T,2400,200,21
15,65288,T,2450,200,21
15,65289,T,2550,200,21
16,65280,CT,8250,3350,21
16,65281,CT,4200,4800,21
16,65282,CT,4700,5300,21
16,65283,CT,6200,4950,21
16,65284,CT,3550,4700,21
16,65285,T,5900,200,21
16,65286,T,5600,200,21
16,65287,T,4800,200,21
16,65288,T,5050,200,21
16,65289,T,5450,200,21
17,65280,CT,8900,200,21
17,65281,CT,7450,200,21
17,65282,CT,7450,200,21
17,65283,CT,9750,4750,21
17,65284,CT,7400,7050,21
17,65285,T,3750,200,21
17,65286,T,4100,200,21
17,65287,T,3400,200,21
17,65288,T,3550,200,21
17,65289,T,4250,200,21
18,65280,CT,5300,200,21
18,65281,CT,7250,200,21
18,65282,CT,3750,200,21
18,65283,CT,10250,200,21
18,65284,CT,6300,200,21
18,65285,T,5300,200,21
18,65286,T,3950,200,21
18,65287,T,3650,200,21
18,65288,T,3850,3750,21
18,65289,T,3550,200,21
19,65280,CT,3250,200,21
19,65281,CT,5900,200,21
19,65282,CT,5300,4500,21
19,65283,CT,6200,200,21
19,65284,CT,6550,5100,21
19,65285,T,2950,200,21
19,65286,T,3450,200,21
19,65287,T,3050,200,21
19,65288,T,3600,200,21
19,65289,T,4250,200,21
2,65280,T,3850,300,22
2,65281,T,3750,200,22
2,65282,T,3550,200,22
2,65283,T,3550,200,22
2,65284,T,4950,200,22
2,65285,CT,2350,200,22
2,65286,CT,2350,200,22
2,65287,CT,2050,200,22
2,65288,CT,3000,200,22
2,65289,CT,2050,200,22
3,65280,T,5500,2000,22
3,65281,T,4800,2100,22
3,65282,T,6100,1900,22
3,65283,T,4650,2550,22
3,65284,T,4850,3850,22
3,65285,CT,4050,200,22
3,65286,CT,4750,200,22
3,65287,CT,4450,200,22
3,65288,CT,5400,200,22
3,65289,CT,4450,200,22
4,65280,T,6050,200,22
4,65281,T,6750,200,22
4,65282,T,7200,200,22
4,65283,T,6450,200,22
4,65284,T,7050,200,22
4,65285,CT,3950,200,22
4,65286,CT,4250,5100,22
4,65287,CT,5750,200,22
4,65288,CT,5000,5100,22
4,65289,CT,5250,200,22
5,65280,T,3900,200,22
5,65281,T,3850,200,22
5,65282,T,5000,200,22
5,65283,T,2000,200,22
5,65284,T,4350,200,22
5,65285,CT,7600,5750,22
5,65286,CT,7900,200,22
5,65287,CT,4650,200,22
5,65288,CT,8250,200,22
5,65289,CT,6100,200,22
6,65280,T,3950,3550,22
6,65281,T,4450,5900,22
6,65282,T,3450,200,22
6,65283,T,3550,200,22
6,65284,T,4950,200,22
6,65285,CT,8500,200,22
6,65286,CT,3600,200,22
6,65287,CT,3850,200,22
6,65288,CT,3700,200,22
6,65289,CT,1850,200,22
7,65280,T,6150,200,22
7,65281,T,6100,6950,22
7,65282,T,6450,5600,22
7,65283,T,4400,4300,22
7,65284,T,4650,200,22
7,65285,CT,4650,200,22
7,65286,CT,1950,200,22
7,65287,CT,2250,200,22
7,65288,CT,3300,200,22
7,65289,CT,2400,200,22
8,65280,T,5250,200,22
8,65281,T,9600,200,22
8,65282,T,8350,200,22
8,65283,T,6700,200,22
8,65284,T,5500,200,22
8,65285,CT,3750,200,22
8,65286,CT,3300,200,22
8,65287,CT,3400,200,22
8,65288,CT,5000,200,22
8,65289,CT,2750,200,22
9,65280,T,4400,200,22
9,65281,T,8150,200,22
9,65282,T,7200,4300,22
9,65283,T,5650,4400,22
9,65284,T,4650,200,22
9,65285,CT,3400,200,22
9,65286,CT,4500,200,22
9,65287,CT,5000,200,22
9,65288,CT,3200,200,22
9,65289,CT,4300,200,22
10,65280,T,5650,4400,22
10,65281,T,7500,4700,22
10,65282,T,7750,200,22
10,65283,T,9000,4300,22
10,65284,T,5900,200,22
10,65285,CT,4550,200,22
10,65286,CT,3400,200,22
10,65287,CT,6150,200,22
10,65288,CT,4900,200,22
10,65289,CT,3900,200,22
11,65280,T,7000,200,22
11,65281,T,9350,200,22
11,65282,T,5450,200,22
11,65283,T,10500,200,22
11,65284,T,3800,200,22
11,65285,CT,5350,4200,22
11,65286,CT,3550,200,22
11,65287,CT,5250,3900,22
11,65288,CT,3900,200,22
11,65289,CT,3800,200,22
12,65280,T,6450,200,22
12,65281,T,8400,5000,22
12,65282,T,4000,200,22
12,65283,T,6800,6850,22
12,65284,T,4900,2650,22
12,65285,CT,8250,200,22
12,65286,CT,3650,200,22
12,65287,CT,6550,200,22
12,65288,CT,2900,200,22
12,65289,CT,3950,200,22
13,65280,CT,800,200,22
13,65281,CT,800,200,22
13,65282,CT,800,200,22
13,65283,CT,800,200,22
13,65284,CT,800,200,22
13,65285,T,800,200,22
13,65286,T,800,200,22
13,65287,T,800,200,22
13,65288,T,800,200,22
13,65289,T,800,200,22
14,65280,CT,3550,200,22
14,65281,CT,4150,500,22
14,65282,CT,3750,200,22
14,65283,CT,3450,200,22
14,65284,CT,4050,200,22
14,65285,T,2050,200,22
14,65286,T,2050,200,22
14,65287,T,3000,200,22
14,65288,T,2000,200,22
14,65289,T,2700,200,22
15,65280,CT,6000,200,22
15,65281,CT,5600,3150,22
15,65282,CT,5700,2350,22
15,65283,CT,3500,200,22
15,65284,CT,6250,200,22
15,65285,T,5250,200,22
15,65286,T,4900,200,22
15,65287,T,6000,200,22
15,65288,T,4700,200,22
15,65289,T,5700,200,22
16,65280,CT,4600,200,22
16,65281,CT,8200,5900,22
16,65282,CT,7500,200,22
16,65283,CT,4250,4600,22
16,65284,CT,7500,200,22
16,65285,T,4750,200,22
16,65286,T,3100,200,22
16,65287,T,4200,200,22
16,65288,T,4200,200,22
16,65289,T,5200,200,22
2,65280,CT,3450,300,23
2,65281,CT,4350,200,23
2,65282,CT,4350,200,23
2,65283,CT,3950,900,23
2,65284,CT,3700,850,23
2,65285,T,2700,200,23
2,65286,T,2700,200,23
2,65287,T,2200,200,23
2,65288,T,2050,200,23
2,65289,T,2400,200,23
3,65280,CT,3500,3500,23
3,65281,CT,7300,200,23
3,65282,CT,7600,500,23
3,65283,CT,4200,4100,23
3,65284,CT,4000,4600,23
3,65285,T,5100,200,23
3,65286,T,4400,200,23
3,65287,T,4100,200,23
3,65288,T,3450,200,23
3,65289,T,3900,200,23
4,65280,CT,2300,200,23
4,65281,CT,3500,200,23
4,65282,CT,10200,200,23
4,65284,CT,4000,200,23
4,65285,T,5200,200,23
4,65286,T,4000,200,23
4,65287,T,3900,200,23
4,65288,T,3600,200,23
4,65289,T,6100,200,23
5,65280,CT,3400,3750,23
5,65281,CT,4450,200,23
5,65282,CT,8800,200,23
5,65284,CT,3900,3550,23
5,65285,T,3400,200,23
5,65286,T,2600,200,23
5,65287,T,2100,200,23
5,65288,T,3800,200,23
5,65289,T,3600,200,23
6,65280,CT,5000,4800,23
6,65281,CT,4100,4000,23
6,65282,CT,7500,200,23
6,65284,CT,5000,200,23
6,65285,T,4400,200,23
6,65286,T,4000,200,23
6,65287,T,3000,200,23
6,65288,T,2500,200,23
6,65289,T,3800,200,23
7,65280,CT,7350,200,23
7,65281,CT,5250,200,23
7,65282,CT,7800,200,23
7,65284,CT,5850,200,23
7,65285,T,3900,200,23
7,65286,T,3600,200,23
7,65287,T,3400,200,23
7,65288,T,3150,200,23
7,65289,T,4300,200,23
8,65280,CT,5550,200,23
8,65281,CT,5750,4800,23
8,65282,CT,7700,200,23
8,65284,CT,5000,3550,23
8,65285,T,5000,200,23
8,65286,T,5100,200,23
8,65287,T,4250,200,23
8,65288,T,4650,200,23
8,65289,T,6100,200,23
9,65280,CT,4400,6350,23
9,65281,CT,7550,200,23
9,65282,CT,7050,200,23
9,65284,CT,7000,4300,23
9,65285,T,5000,200,23
9,65286,T,3750,200,23
9,65287,T,3950,200,23
9,65288,T,4250,200,23
9,65289,T,5400,200,23
10,65280,CT,4900,200,23
10,65281,CT,3650,200,23
10,65282,CT,4550,200,23
10,65284,CT,7600,200,23
10,65285,T,7100,200,23
10,65286,T,3700,200,23
10,65287,T,4200,4500,23
10,65288,T,3800,5950,23
10,65289,T,4750,200,23
11,65280,CT,3050,200,23
11,65281,CT,2050,200,23
11,65282,CT,2850,200,23
11,65284,CT,3900,200,23
11,65285,T,6650,200,23
11,65286,T,3850,200,23
11,65287,T,7450,200,23
11,65288,T,6850,200,23
11,65289,T,4100,5950,23
12,65280,CT,3400,4600,23
12,65281,CT,4000,3500,23
12,65282,CT,4850,2900,23
12,65284,CT,3900,5800,23
12,65285,T,5050,200,23
12,65286,T,4750,200,23
12,65287,T,6150,200,23
12,65288,T,5050,200,23
12,65289,T,2800,200,23
13,65280,T,800,200,23
13,65281,T,800,200,23
13,65282,T,800,200,23
13,65284,T,800,200,23
13,65285,CT,800,200,23
13,65286,CT,800,200,23
13,65287,CT,800,200,23
13,65288,CT,800,200,23
13,65289,CT,800,200,23
14,65280,T,1900,200,23
14,65281,T,2200,200,23
14,65282,T,2700,200,23
14,65284,T,2050,200,23
14,65285,CT,4350,200,23
14,65286,CT,4050,200,23
14,65287,CT,4250,200,23
14,65288,CT,4000,200,23
14,65289,CT,3400,200,23
15,65280,T,5450,3100,23
15,65281,T,4850,1700,23
15,65282,T,5500,200,23
15,65284,T,4450,2750,23
15,65285,CT,4850,200,23
15,65286,CT,3050,200,23
15,65287,CT,1750,200,23
15,65288,CT,4700,200,23
15,65289,CT,3250,200,23
16,65280,T,7200,200,23
16,65281,T,6300,200,23
16,65284,T,7100,200,23
16,65285,CT,3050,200,23
16,65286,CT,4950,200,23
16,65287,CT,2750,200,23
16,65288,CT,2100,200,23
16,65289,CT,3550,200,23
17,65280,T,6700,4200,23
17,65281,T,3650,200,23
17,65284,T,6600,4200,23
17,65285,CT,4850,200,23
17,65286,CT,2550,200,23
17,65287,CT,2650,200,23
17,65288,CT,3800,200,23
17,65289,CT,4050,200,23
18,65280,T,8350,200,23
18,65281,T,3150,200,23
18,65284,T,7700,200,23
18,65285,CT,5200,200,23
18,65286,CT,4000,5250,23
18,65287,CT,3800,200,23
18,65288,CT,3850,200,23
18,65289,CT,4950,4200,23
19,65280,T,4650,200,23
19,65281,T,3450,200,23
19,65284,T,5000,200,23
19,65285,CT,3750,5300,23
19,65286,CT,5350,7150,23
19,65287,CT,3800,200,23
19,65288,CT,6000,200,23
19,65289,CT,4700,4200,23
20,65280,T,3600,200,23
20,65281,T,4000,200,23
20,65284,T,3650,4400,23
20,65285,CT,5450,200,23
20,65286,CT,6750,200,23
20,65287,CT,1650,200,23
20,65288,CT,3900,200,23
20,65289,CT,5400,200,23
21,65280,T,2550,200,23
21,65281,T,2250,200,23
21,65284,T,5750,200,23
21,65285,CT,3850,6100,23
21,65286,CT,3900,6950,23
21,65287,CT,4100,200,23
21,65288,CT,3650,200,23
21,65289,CT,3800,200,23
2,65280,CT,4900,200,24
2,65281,CT,4600,200,24
2,65282,CT,3650,200,24
2,65283,CT,3650,200,24
2,65284,CT,4900,200,24
2,65285,T,3400,200,24
2,65286,T,2800,200,24
2,65287,T,2850,200,24
2,65288,T,4400,200,24
2,65289,T,3200,200,24
3,65280,CT,3900,5000,24
3,65281,CT,4200,200,24
3,65282,CT,4450,200,24
3,65283,CT,4550,4700,24
3,65284,CT,4200,200,24
3,65285,T,4500,200,24
3,65286,T,3250,200,24
3,65287,T,4000,200,24
3,65288,T,3200,200,24
3,65289,T,5900,200,24
4,65280,CT,4200,200,24
4,65281,CT,1400,200,24
4,65282,CT,3650,200,24
4,65283,CT,2550,200,24
4,65284,CT,1400,200,24
4,65285,T,3650,200,24
4,65286,T,3900,4400,24
4,65287,T,3550,200,24
4,65288,T,4050,3750,24
4,65289,T,6150,4400,24
5,65280,CT,5450,200,24
5,65281,CT,3000,200,24
5,65282,CT,4850,200,24
5,65283,CT,3400,200,24
5,65284,CT,2050,200,24
5,65285,T,5200,4900,24
5,65286,T,3850,4400,24
5,65287,T,4700,200,24
5,65288,T,5600,5300,24
5,65289,T,7800,200,24
6,65280,CT,6050,200,24
6,65281,CT,4750,200,24
6,65282,CT,5550,200,24
6,65283,CT,5050,200,24
6,65284,CT,3250,200,24
6,65285,T,8350,200,24
6,65286,T,6500,4100,24
6,65287,T,5350,3900,24
6,65288,T,8650,200,24
6,65289,T,5850,4900,24
7,65280,CT,3950,4500,24
7,65281,CT,4050,200,24
7,65282,CT,4150,5600,24
7,65283,CT,3850,200,24
7,65284,CT,4150,200,24
7,65285,T,5750,200,24
7,65286,T,7500,200,24
7,65287,T,7250,200,24
7,65288,T,3900,200,24
7,65289,T,7150,200,24
8,65280,CT,1950,200,24
8,65281,CT,2050,200,24
8,65282,CT,5000,200,24
8,65283,CT,3650,200,24
8,65284,CT,1950,200,24
8,65285,T,3900,200,24
8,65286,T,6750,4300,24
8,65287,T,8400,200,24
8,65288,T,7150,2900,24
8,65289,T,4350,6450,24
9,65280,CT,3850,200,24
9,65281,CT,4150,200,24
9,65282,CT,6700,200,24
9,65283,CT,3050,200,24
9,65284,CT,2450,200,24
9,65285,T,5350,5300,24
9,65286,T,8650,4100,24
9,65287,T,8650,200,24
9,65288,T,3550,5950,24
9,65289,T,6400,6750,24
10,65280,CT,3100,200,24
10,65281,CT,3100,200,24
10,65282,CT,3250,200,24
10,65283,CT,3750,200,24
10,65284,CT,2900,200,24
10,65285,T,8600,200,24
10,65286,T,10700,200,24
10,65287,T,9200,3700,24
10,65288,T,5600,5950,24
10,65289,T,9150,6750,24
11,65280,CT,6100,200,24
11,65281,CT,4750,5950,24
11,65282,CT,6550,200,24
11,65283,CT,5450,200,24
11,65284,CT,4750,200,24
11,65285,T,6000,200,24
11,65286,T,9500,200,24
11,65287,T,10900,200,24
11,65288,T,6600,200,24
11,65289,T,10850,200,24
